012372	34	0	012173	13	28	99	99
012372	35	0	012173	14	28	99	99
012372	36	0	012173	15	28	99	99
012173	12	29	012372	33	1	99	99
012173	13	29	012372	34	1	99	99
012173	14	29	012372	35	1	99	99
012173	15	29	012372	36	1	99	99
012173	12	0	012374	19	38	99	99
012173	13	0	012374	20	38	99	99
012173	14	0	012374	21	38	99	99
012173	15	0	012374	22	38	99	99
012374	19	39	012173	12	1	99	99
012374	20	39	012173	13	1	99	99
012374	21	39	012173	14	1	99	99
012374	22	39	012173	15	1	99	99
012374	19	7	012166	8	12	99	99
012374	20	7	012166	9	12	99	99
012374	21	7	012166	10	12	99	99
012374	22	7	012166	11	12	99	99
//위례지하동굴
053408	118	43	@지옥	99	99
053408	119	43	@지옥	99	99
041999	11	19	053408	118	43	99	99
041999	12	19	053408	119	43	99	99
041999	0	9	042000	12	29	99	99
041999	0	10	042000	13	29	99	99
041999	0	11	042000	14	29	99	99
//1>2
042000	29	5	042001	13	29	99	99
042000	29	6	042001	14	29	99	99
//2>1
042001	13	29	042000	29	5	99	99
042001	14	29	042000	29	6	99	99
//2>3
042001	29	5	042002	13	29	99	99
042001	29	6	042002	14	29	99	99
//3>2
042002	13	29	042001	29	5	99	99
042002	14	29	042001	29	6	99	99
//3>4
042002	29	5	042003	13	29	99	99
042002	29	6	042003	14	29	99	99
//4>3
042003	13	29	042002	29	5	99	99
042003	14	29	042002	29	6	99	99
//4>5
042003	29	5	042004	13	29	99	99
042003	29	6	042004	14	29	99	99
//5>4
042004	13	29	042003	29	5	99	99
042004	14	29	042003	29	6	99	99
//5>6
042004	29	5	042005	13	29	99	99
042004	29	6	042005	14	29	99	99
//6>5
042005	13	29	042004	29	5	99	99
042005	14	29	042004	29	6	99	99
//6>7
042005	29	5	042006	13	29	99	99
042005	29	6	042006	14	29	99	99
//7>6
042006	13	29	042005	29	5	99	99
042006	14	29	042005	29	6	99	99
//7>8
042006	29	5	042007	13	29	99	99
042006	29	6	042007	14	29	99	99
//8>7
042007	13	29	042006	29	5	99	99
042007	14	29	042006	29	6	99	99
//8>9
042007	29	5	042008	13	29	99	99
042007	29	6	042008	14	29	99	99
//9>8
042008	13	29	042007	29	5	99	99
042008	14	29	042007	29	6	99	99
//9>10
042008	29	5	042009	13	29	99	99
042008	29	6	042009	14	29	99	99
//10>입구
042009	29	5	041999	11	10	99	99
042009	29	6	041999	11	10	99	99
//10>9
42009	13	29	42008	29	5	99	99
42009	14	29	42008	29	6	99	99
//지옥2지
041999	6	1	042010	13	29	99	99
041999	7	1	042010	14	29	99	99
//1>2
042010	29	5	042011	13	29	99	99
042010	29	6	042011	14	29	99	99
//2>1
042011	13	29	042010	29	5	99	99
042011	14	29	042010	29	6	99	99
//2>3
042011	29	5	042012	13	29	99	99
042011	29	6	042012	14	29	99	99
//3>2
042012	13	29	042011	29	5	99	99
042012	14	29	042011	29	6	99	99
//3>4
042012	29	5	042013	13	29	99	99
042012	29	6	042013	14	29	99	99
//4>3
042013	13	29	042012	29	5	99	99
042013	14	29	042012	29	6	99	99
//4>5
042013	29	5	042014	13	29	99	99
042013	29	6	042014	14	29	99	99
//5>4
042014	13	29	042013	29	5	99	99
042014	14	29	042013	29	6	99	99
//5>6
042014	29	5	042015	13	29	99	99
042014	29	6	042015	14	29	99	99
//6>5
042015	13	29	042014	29	5	99	99
042015	14	29	042014	29	6	99	99
//6>7
042015	29	5	042016	13	29	99	99
042015	29	6	042016	14	29	99	99
//7>6
042016	13	29	042015	29	5	99	99
042016	14	29	042015	29	6	99	99
//7>8
042016	29	5	042017	13	29	99	99
042016	29	6	042017	14	29	99	99
//8>7
042017	13	29	042016	29	5	99	99
042017	14	29	042016	29	6	99	99
//8>9
042017	29	5	042018	13	29	99	99
042017	29	6	042018	14	29	99	99
//9>8
042018	13	29	042017	29	5	99	99
042018	14	29	042017	29	6	99	99
//9>10
042018	29	5	042019	13	29	99	99
042018	29	6	042019	14	29	99	99
//10>입구
042019	29	5	041999	11	10	99	99
042019	29	6	041999	11	10	99	99
//10>9
42019	13	29	42018	29	5	99	99
42019	14	29	42018	29	6	99	99
//지옥3지
041999	17	1	042020	13	29	99	99
041999	18	1	042020	14	29	99	99
//1>2
042020	29	5	042021	13	29	99	99
042020	29	6	042021	14	29	99	99
//2>1
042021	13	29	042020	29	5	99	99
042021	14	29	042020	29	6	99	99
//2>3
042021	29	5	042022	13	29	99	99
042021	29	6	042022	14	29	99	99
//3>2
042022	13	29	042021	29	5	99	99
042022	14	29	042021	29	6	99	99
//3>4
042022	29	5	042023	13	29	99	99
042022	29	6	042023	14	29	99	99
//4>3
042023	13	29	042022	29	5	99	99
042023	14	29	042022	29	6	99	99
//4>5
042023	29	5	042024	13	29	99	99
042023	29	6	042024	14	29	99	99
//5>4
042024	13	29	042023	29	5	99	99
042024	14	29	042023	29	6	99	99
//5>6
042024	29	5	042025	13	29	99	99
042024	29	6	042025	14	29	99	99
//6>5
042025	13	29	042024	29	5	99	99
042025	14	29	042024	29	6	99	99
//6>7
042025	29	5	042026	13	29	99	99
042025	29	6	042026	14	29	99	99
//7>6
042026	13	29	042025	29	5	99	99
042026	14	29	042025	29	6	99	99
//7>8
042026	29	5	042027	13	29	99	99
042026	29	6	042027	14	29	99	99
//8>7
042027	13	29	042026	29	5	99	99
042027	14	29	042026	29	6	99	99
//8>9
042027	29	5	042028	13	29	99	99
042027	29	6	042028	14	29	99	99
//9>8
042028	13	29	042027	29	5	99	99
042028	14	29	042027	29	6	99	99
//9>10
042028	29	5	042029	13	29	99	99
042028	29	6	042029	14	29	99	99
//10>입구
042029	29	5	041999	11	10	99	99
042029	29	6	041999	11	10	99	99
//10>9
42029	13	29	42028	29	5	99	99
42029	14	29	42028	29	6	99	99
//메마른섬
053512	24	10	@메마른섬	99	99
053512	24	11	@메마른섬	99	99
053512	24	12	@메마른섬	99	99
053513	0	93	053512	24	10	99	99
053513	0	94	053512	24	11	99	99
053513	0	95	053512	24	12	99	99
// 대도둑의집
053408	0	50	@대도둑의집	99	99
053408	0	51	@대도둑의집	99	99
053408	0	52	@대도둑의집	99	99
053408	0	53	@대도둑의집	99	99
043836	8	13	053408	0	50	99	99
043836	9	13	053408	0	51	99	99
// 1지
043836	3	3	043837	4	28	1	99
043836	4	3	043837	5	28	1	99
043837	3	29	043836	3	4	1	99
043837	4	29	043836	4	4	1	99
043837	5	29	043836	3	4	1	99
043837	6	29	043836	4	4	1	99
043837	29	6	043838	1	14	1	99
043837	29	7	043838	1	15	1	99
043837	29	8	043838	1	16	1	99
043837	29	9	043838	1	17	1	99
043838	0	14	043837	28	6	1	99
043838	0	15	043837	28	7	1	99
043838	0	16	043837	28	8	1	99
043838	0	17	043837	28	9	1	99
043838	24	14	043839	1	13	1	99
043838	24	15	043839	1	14	1	99
043838	24	16	043839	1	15	1	99
043838	24	17	043839	1	16	1	99
043838	24	18	043839	1	17	1	99
043838	24	19	043839	1	18	1	99
043839	0	13	043838	23	14	1	99
043839	0	14	043838	23	15	1	99
043839	0	15	043838	23	16	1	99
043839	0	16	043838	23	17	1	99
043839	0	17	043838	23	18	1	99
043839	0	18	043838	23	19	1	99
043839	14	0	043840	4	18	1	99
043839	15	0	043840	5	18	1	99
043839	16	0	043840	6	18	1	99
043839	17	0	043840	7	18	1	99
043839	18	0	043840	8	18	1	99
043839	19	0	043840	9	18	1	99
043840	4	19	043839	14	1	1	99
043840	5	19	043839	15	1	1	99
043840	6	19	043839	16	1	1	99
043840	7	19	043839	17	1	1	99
043840	8	19	043839	18	1	1	99
043840	9	19	043839	19	1	1	99
043840	30	0	043841	1	28	1	99
043840	31	0	043841	2	28	1	99
043840	32	0	043841	3	28	1	99
043840	33	0	043841	4	28	1	99
043840	34	0	043841	5	28	1	99
043840	35	0	043841	6	28	1	99
043841	1	29	043840	30	1	1	99
043841	2	29	043840	31	1	1	99
043841	3	29	043840	32	1	1	99
043841	4	29	043840	33	1	1	99
043841	5	29	043840	34	1	1	99
043841	6	29	043840	35	1	1	99
043841	11	29	043842	4	1	1	99
043841	12	29	043842	5	1	1	99
043841	13	29	043842	6	1	1	99
043841	14	29	043842	7	1	1	99
043841	15	29	043842	8	1	1	99
043841	16	29	043842	9	1	1	99
043842	4	0	043841	11	28	1	99
043842	5	0	043841	12	28	1	99
043842	6	0	043841	13	28	1	99
043842	7	0	043841	14	28	1	99
043842	8	0	043841	15	28	1	99
043842	9	0	043841	16	28	1	99
043842	24	21	043843	1	20	1	99
043842	24	22	043843	1	21	1	99
043842	24	23	043843	1	22	1	99
043843	0	20	043842	23	21	1	99
043843	0	21	043842	23	22	1	99
043843	0	22	043842	23	23	1	99
043843	17	8	043844	1	21	1	99
043843	17	9	043844	1	22	1	99
043843	17	10	043844	1	23	1	99
043843	17	11	043844	1	24	1	99
043844	0	21	043843	16	8	1	99
043844	0	22	043843	16	9	1	99
043844	0	23	043843	16	10	1	99
043844	0	24	043843	16	11	1	99
043844	9	0	043845	17	18	1	99
043844	10	0	043845	18	18	1	99
043844	11	0	043845	19	18	1	99
043844	12	0	043845	20	18	1	99
043844	13	0	043845	21	18	1	99
043844	14	0	043845	22	18	1	99
043845	17	19	043844	9	1	1	99
043845	18	19	043844	10	1	1	99
043845	19	19	043844	11	1	1	99
043845	20	19	043844	12	1	1	99
043845	21	19	043844	13	1	1	99
043845	22	19	043844	14	1	1	99
// 2지
043836	7	3	043846	4	28	1	99
043836	8	3	043846	5	28	1	99
043846	3	29	043836	7	4	1	99
043846	4	29	043836	8	4	1	99
043846	5	29	043836	7	4	1	99
043846	6	29	043836	8	4	1	99
043846	29	6	043847	1	14	1	99
043846	29	7	043847	1	15	1	99
043846	29	8	043847	1	16	1	99
043846	29	9	043847	1	17	1	99
043847	0	14	043846	28	6	1	99
043847	0	15	043846	28	7	1	99
043847	0	16	043846	28	8	1	99
043847	0	17	043846	28	9	1	99
043847	24	14	043848	1	13	1	99
043847	24	15	043848	1	14	1	99
043847	24	16	043848	1	15	1	99
043847	24	17	043848	1	16	1	99
043847	24	18	043848	1	17	1	99
043847	24	19	043848	1	18	1	99
043848	0	13	043847	23	14	1	99
043848	0	14	043847	23	15	1	99
043848	0	15	043847	23	16	1	99
043848	0	16	043847	23	17	1	99
043848	0	17	043847	23	18	1	99
043848	0	18	043847	23	19	1	99
043848	14	0	043849	4	18	1	99
043848	15	0	043849	5	18	1	99
043848	16	0	043849	6	18	1	99
043848	17	0	043849	7	18	1	99
043848	18	0	043849	8	18	1	99
043848	19	0	043849	9	18	1	99
043849	4	19	043848	14	1	1	99
043849	5	19	043848	15	1	1	99
043849	6	19	043848	16	1	1	99
043849	7	19	043848	17	1	1	99
043849	8	19	043848	18	1	1	99
043849	9	19	043848	19	1	1	99
043849	30	0	043850	1	28	1	99
043849	31	0	043850	2	28	1	99
043849	32	0	043850	3	28	1	99
043849	33	0	043850	4	28	1	99
043849	34	0	043850	5	28	1	99
043849	35	0	043850	6	28	1	99
043850	1	29	043849	30	1	1	99
043850	2	29	043849	31	1	1	99
043850	3	29	043849	32	1	1	99
043850	4	29	043849	33	1	1	99
043850	5	29	043849	34	1	1	99
043850	6	29	043849	35	1	1	99
043850	11	29	043851	4	1	1	99
043850	12	29	043851	5	1	1	99
043850	13	29	043851	6	1	1	99
043850	14	29	043851	7	1	1	99
043850	15	29	043851	8	1	1	99
043850	16	29	043851	9	1	1	99
043851	4	0	043850	11	28	1	99
043851	5	0	043850	12	28	1	99
043851	6	0	043850	13	28	1	99
043851	7	0	043850	14	28	1	99
043851	8	0	043850	15	28	1	99
043851	9	0	043850	16	28	1	99
043851	24	21	043852	1	20	1	99
043851	24	22	043852	1	21	1	99
043851	24	23	043852	1	22	1	99
043852	0	20	043851	23	21	1	99
043852	0	21	043851	23	22	1	99
043852	0	22	043851	23	23	1	99
043852	17	8	043853	1	21	1	99
043852	17	9	043853	1	22	1	99
043852	17	10	043853	1	23	1	99
043852	17	11	043853	1	24	1	99
043853	0	21	043852	16	8	1	99
043853	0	22	043852	16	9	1	99
043853	0	23	043852	16	10	1	99
043853	0	24	043852	16	11	1	99
043853	9	0	043854	17	18	1	99
043853	10	0	043854	18	18	1	99
043853	11	0	043854	19	18	1	99
043853	12	0	043854	20	18	1	99
043853	13	0	043854	21	18	1	99
043853	14	0	043854	22	18	1	99
043854	17	19	043853	9	1	1	99
043854	18	19	043853	10	1	1	99
043854	19	19	043853	11	1	1	99
043854	20	19	043853	12	1	1	99
043854	21	19	043853	13	1	1	99
043854	22	19	043853	14	1	1	99
// 3지
043836	11	3	043855	4	28	1	99
043836	12	3	043855	5	28	1	99
043855	3	29	043836	11	4	1	99
043855	4	29	043836	12	4	1	99
043855	5	29	043836	11	4	1	99
043855	6	29	043836	12	4	1	99
043855	29	6	043856	1	14	1	99
043855	29	7	043856	1	15	1	99
043855	29	8	043856	1	16	1	99
043855	29	9	043856	1	17	1	99
043856	0	14	043855	28	6	1	99
043856	0	15	043855	28	7	1	99
043856	0	16	043855	28	8	1	99
043856	0	17	043855	28	9	1	99
043856	24	14	043857	1	13	1	99
043856	24	15	043857	1	14	1	99
043856	24	16	043857	1	15	1	99
043856	24	17	043857	1	16	1	99
043856	24	18	043857	1	17	1	99
043856	24	19	043857	1	18	1	99
043857	0	13	043856	23	14	1	99
043857	0	14	043856	23	15	1	99
043857	0	15	043856	23	16	1	99
043857	0	16	043856	23	17	1	99
043857	0	17	043856	23	18	1	99
043857	0	18	043856	23	19	1	99
043857	14	0	043858	4	18	1	99
043857	15	0	043858	5	18	1	99
043857	16	0	043858	6	18	1	99
043857	17	0	043858	7	18	1	99
043857	18	0	043858	8	18	1	99
043857	19	0	043858	9	18	1	99
043858	4	19	043857	14	1	1	99
043858	5	19	043857	15	1	1	99
043858	6	19	043857	16	1	1	99
043858	7	19	043857	17	1	1	99
043858	8	19	043857	18	1	1	99
043858	9	19	043857	19	1	1	99
043858	30	0	043859	1	28	1	99
043858	31	0	043859	2	28	1	99
043858	32	0	043859	3	28	1	99
043858	33	0	043859	4	28	1	99
043858	34	0	043859	5	28	1	99
043858	35	0	043859	6	28	1	99
043859	1	29	043858	30	1	1	99
043859	2	29	043858	31	1	1	99
043859	3	29	043858	32	1	1	99
043859	4	29	043858	33	1	1	99
043859	5	29	043858	34	1	1	99
043859	6	29	043858	35	1	1	99
043859	11	29	043860	4	1	1	99
043859	12	29	043860	5	1	1	99
043859	13	29	043860	6	1	1	99
043859	14	29	043860	7	1	1	99
043859	15	29	043860	8	1	1	99
043859	16	29	043860	9	1	1	99
043860	4	0	043859	11	28	1	99
043860	5	0	043859	12	28	1	99
043860	6	0	043859	13	28	1	99
043860	7	0	043859	14	28	1	99
043860	8	0	043859	15	28	1	99
043860	9	0	043859	16	28	1	99
043860	24	21	043861	1	20	1	99
043860	24	22	043861	1	21	1	99
043860	24	23	043861	1	22	1	99
043861	0	20	043860	23	21	1	99
043861	0	21	043860	23	22	1	99
043861	0	22	043860	23	23	1	99
043861	17	8	043862	1	21	1	99
043861	17	9	043862	1	22	1	99
043861	17	10	043862	1	23	1	99
043861	17	11	043862	1	24	1	99
043862	0	21	043861	16	8	1	99
043862	0	22	043861	16	9	1	99
043862	0	23	043861	16	10	1	99
043862	0	24	043861	16	11	1	99
043862	9	0	043863	17	18	1	99
043862	10	0	043863	18	18	1	99
043862	11	0	043863	19	18	1	99
043862	12	0	043863	20	18	1	99
043862	13	0	043863	21	18	1	99
043862	14	0	043863	22	18	1	99
043863	17	19	043862	9	1	1	99
043863	18	19	043862	10	1	1	99
043863	19	19	043862	11	1	1	99
043863	20	19	043862	12	1	1	99
043863	21	19	043862	13	1	1	99
043863	22	19	043862	14	1	1	99
// 4지
043836	15	3	043864	4	28	1	99
043836	16	3	043864	5	28	1	99
043864	3	29	043836	15	4	1	99
043864	4	29	043836	16	4	1	99
043864	5	29	043836	15	4	1	99
043864	6	29	043836	16	4	1	99
043864	29	6	043865	1	14	1	99
043864	29	7	043865	1	15	1	99
043864	29	8	043865	1	16	1	99
043864	29	9	043865	1	17	1	99
043865	0	14	043864	28	6	1	99
043865	0	15	043864	28	7	1	99
043865	0	16	043864	28	8	1	99
043865	0	17	043864	28	9	1	99
043865	24	14	043866	1	13	1	99
043865	24	15	043866	1	14	1	99
043865	24	16	043866	1	15	1	99
043865	24	17	043866	1	16	1	99
043865	24	18	043866	1	17	1	99
043865	24	19	043866	1	18	1	99
043866	0	13	043865	23	14	1	99
043866	0	14	043865	23	15	1	99
043866	0	15	043865	23	16	1	99
043866	0	16	043865	23	17	1	99
043866	0	17	043865	23	18	1	99
043866	0	18	043865	23	19	1	99
043866	14	0	043867	4	18	1	99
043866	15	0	043867	5	18	1	99
043866	16	0	043867	6	18	1	99
043866	17	0	043867	7	18	1	99
043866	18	0	043867	8	18	1	99
043866	19	0	043867	9	18	1	99
043867	4	19	043866	14	1	1	99
043867	5	19	043866	15	1	1	99
043867	6	19	043866	16	1	1	99
043867	7	19	043866	17	1	1	99
043867	8	19	043866	18	1	1	99
043867	9	19	043866	19	1	1	99
043867	30	0	043868	1	28	1	99
043867	31	0	043868	2	28	1	99
043867	32	0	043868	3	28	1	99
043867	33	0	043868	4	28	1	99
043867	34	0	043868	5	28	1	99
043867	35	0	043868	6	28	1	99
043868	1	29	043867	30	1	1	99
043868	2	29	043867	31	1	1	99
043868	3	29	043867	32	1	1	99
043868	4	29	043867	33	1	1	99
043868	5	29	043867	34	1	1	99
043868	6	29	043867	35	1	1	99
043868	11	29	043869	4	1	1	99
043868	12	29	043869	5	1	1	99
043868	13	29	043869	6	1	1	99
043868	14	29	043869	7	1	1	99
043868	15	29	043869	8	1	1	99
043868	16	29	043869	9	1	1	99
043869	4	0	043868	11	28	1	99
043869	5	0	043868	12	28	1	99
043869	6	0	043868	13	28	1	99
043869	7	0	043868	14	28	1	99
043869	8	0	043868	15	28	1	99
043869	9	0	043868	16	28	1	99
043869	24	21	043870	1	20	1	99
043869	24	22	043870	1	21	1	99
043869	24	23	043870	1	22	1	99
043870	0	20	043869	23	21	1	99
043870	0	21	043869	23	22	1	99
043870	0	22	043869	23	23	1	99
043870	17	8	043871	1	21	1	99
043870	17	9	043871	1	22	1	99
043870	17	10	043871	1	23	1	99
043870	17	11	043871	1	24	1	99
043871	0	21	043870	16	8	1	99
043871	0	22	043870	16	9	1	99
043871	0	23	043870	16	10	1	99
043871	0	24	043870	16	11	1	99
043871	9	0	043872	17	18	1	99
043871	10	0	043872	18	18	1	99
043871	11	0	043872	19	18	1	99
043871	12	0	043872	20	18	1	99
043871	13	0	043872	21	18	1	99
043871	14	0	043872	22	18	1	99
043872	17	19	043871	9	1	1	99
043872	18	19	043871	10	1	1	99
043872	19	19	043871	11	1	1	99
043872	20	19	043871	12	1	1	99
043872	21	19	043871	13	1	1	99
043872	22	19	043871	14	1	1	99
// 5지
043836	19	3	043873	4	28	1	99
043836	20	3	043873	5	28	1	99
043873	3	29	043836	19	4	1	99
043873	4	29	043836	20	4	1	99
043873	5	29	043836	19	4	1	99
043873	6	29	043836	20	4	1	99
043873	29	6	043874	1	14	1	99
043873	29	7	043874	1	15	1	99
043873	29	8	043874	1	16	1	99
043873	29	9	043874	1	17	1	99
043874	0	14	043873	28	6	1	99
043874	0	15	043873	28	7	1	99
043874	0	16	043873	28	8	1	99
043874	0	17	043873	28	9	1	99
043874	24	14	043875	1	13	1	99
043874	24	15	043875	1	14	1	99
043874	24	16	043875	1	15	1	99
043874	24	17	043875	1	16	1	99
043874	24	18	043875	1	17	1	99
043874	24	19	043875	1	18	1	99
043875	0	13	043874	23	14	1	99
043875	0	14	043874	23	15	1	99
043875	0	15	043874	23	16	1	99
043875	0	16	043874	23	17	1	99
043875	0	17	043874	23	18	1	99
043875	0	18	043874	23	19	1	99
043875	14	0	043876	4	18	1	99
043875	15	0	043876	5	18	1	99
043875	16	0	043876	6	18	1	99
043875	17	0	043876	7	18	1	99
043875	18	0	043876	8	18	1	99
043875	19	0	043876	9	18	1	99
043876	4	19	043875	14	1	1	99
043876	5	19	043875	15	1	1	99
043876	6	19	043875	16	1	1	99
043876	7	19	043875	17	1	1	99
043876	8	19	043875	18	1	1	99
043876	9	19	043875	19	1	1	99
043876	30	0	043877	1	28	1	99
043876	31	0	043877	2	28	1	99
043876	32	0	043877	3	28	1	99
043876	33	0	043877	4	28	1	99
043876	34	0	043877	5	28	1	99
043876	35	0	043877	6	28	1	99
043877	1	29	043876	30	1	1	99
043877	2	29	043876	31	1	1	99
043877	3	29	043876	32	1	1	99
043877	4	29	043876	33	1	1	99
043877	5	29	043876	34	1	1	99
043877	6	29	043876	35	1	1	99
043877	11	29	043878	4	1	1	99
043877	12	29	043878	5	1	1	99
043877	13	29	043878	6	1	1	99
043877	14	29	043878	7	1	1	99
043877	15	29	043878	8	1	1	99
043877	16	29	043878	9	1	1	99
043878	4	0	043877	11	28	1	99
043878	5	0	043877	12	28	1	99
