//¸÷	 ¸Ê¹øÈ£	 x0	 x1	 y0	 y1	 Á¨µÉ°³¼ö	 ¸®Á¨½Ã°£	
//½Å¼öÀÇÁ¦´Ü								
1545	46115	1	19	1	19	5	1200	20
1543	46116	1	29	1	29	5	1200	20
1544	46116	1	29	1	29	5	1200	20
1545	46116	1	29	1	29	5	1200	20
1543	46117	1	19	1	19	5	1200	20
1544	46117	1	19	1	19	5	1200	20
1545	46117	1	19	1	19	5	1200	20
1543	46118	1	19	1	19	5	1200	20
1544	46118	1	19	1	19	5	1200	20
1545	46118	1	19	1	19	5	1200	20
1543	46119	1	19	1	29	5	1200	20
1544	46119	1	19	1	29	5	1200	20
1545	46119	1	19	1	29	5	1200	20
//¹éµÎÃÌ - ¹éµÎ»êÃµÁö								
1546	46121	1	19	1	49	5	1200	20
1547	46121	1	19	1	49	5	1200	20
1546	46122	1	19	1	29	5	1200	20
1547	46122	1	19	1	29	5	1200	20
1546	46123	1	19	1	19	5	1200	20
1547	46123	1	19	1	19	5	1200	20
1546	46124	1	19	1	29	5	1200	20
1547	46124	1	19	1	29	5	1200	20
1546	46125	1	19	1	19	5	1200	20
1547	46125	1	19	1	19	5	1200	20
1546	46126	1	19	1	19	5	1200	20
1547	46126	1	19	1	19	5	1200	20
1546	46127	1	19	1	19	5	1200	20
1547	46127	1	19	1	19	5	1200	20
1546	46128	1	19	1	29	5	1200	20
1547	46128	1	19	1	29	5	1200	20
1546	46129	1	19	1	19	5	1200	20
1547	46129	1	19	1	19	5	1200	20
1548	46130	5	10	5	10	5	1800	20



//Á÷¾÷ÀÇ±æ
1	11004	1	38	1	38	40	300	20
2	11004	1	38	1	38	40	300	20

//¼³¿øÁö¹æ
//¼³¿øÁö¹æ
1447	12243	0	35	4	20	20	1200	20
1447	12244	0	27	1	28	21	1200	20
1447	12245	0	27	5	18	21	1200	20
1447	12246	0	29	5	18	21	1200	20
1447	12247	0	33	8	26	27	1200	20
1447	12253	0	35	4	20	20	1200	20
1447	12254	0	27	1	28	21	1200	20
1447	12255	0	27	5	18	21	1200	20
1447	12256	0	29	5	18	22	1200	20
1447	12257	0	33	8	26	27	1200	20
1448	12257	0	33	8	26	1	3600	20

//¼³¿øÁö¹æ 2Áö
1447	12258	0	35	4	20	20	1200	20
1447	12259	0	27	1	28	21	1200	20
1447	12260	0	27	5	18	21	1200	20
1447	12261	0	29	5	18	21	1200	20
1447	12262	0	33	8	26	27	1200	20
1447	12265	0	35	4	20	20	1200	20
1447	12266	0	27	1	28	21	1200	20
1447	12267	0	27	5	18	21	1200	20
1447	12268	0	29	5	18	22	1200	20
1447	12269	0	33	8	26	27	1200	20
1448	12269	0	33	8	26	1	3600	20

//¼³¿øÁö¹æ 3Áö
1447	12270	0	35	4	20	20	1200	20
1447	12271	0	27	1	28	21	1200	20
1447	12272	0	27	5	18	21	1200	20
1447	12273	0	29	5	18	21	1200	20
1447	12274	0	33	8	26	27	1200	20
1447	12277	0	35	4	20	20	1200	20
1447	12278	0	27	1	28	21	1200	20
1447	12279	0	27	5	18	21	1200	20
1447	12280	0	29	5	18	22	1200	20
1447	12281	0	33	8	26	27	1200	20
1448	12281	0	33	8	26	1	3600	20

//¼³¿øÁö¹æ 4Áö
1447	12282	0	35	4	20	20	1200	20
1447	12283	0	27	1	28	21	1200	20
1447	12284	0	27	5	18	21	1200	20
1447	12285	0	29	5	18	21	1200	20
1447	12286	0	33	8	26	27	1200	20
1447	12289	0	35	4	20	20	1200	20
1447	12290	0	27	1	28	21	1200	20
1447	12291	0	27	5	18	21	1200	20
1447	12292	0	29	5	18	22	1200	20
1447	12293	0	33	8	26	27	1200	20
1448	12293	0	33	8	26	1	3600	20



//»ç³ÉÀÌº¥Æ®1 ( 14405 )
1231	14405	2	198	2	198	3	300	20
1232	14405	2	198	2	198	20	300	20
1233	14405	2	198	2	198	20	300	20
1234	14405	2	198	2	198	20	300	20
1235	14405	2	198	2	198	5	300	20
1236	14405	2	198	2	198	20	300	20
1237	14405	2	198	2	198	120	300	20
1238	14405	2	198	2	198	120	300	20
1239	14405	2	198	2	198	3	300	20
1240	14405	2	198	2	198	20	300	20
1241	14405	2	198	2	198	20	300	20
1242	14405	2	198	2	198	20	300	20
1243	14405	2	198	2	198	20	300	20
1244	14405	2	198	2	198	20	300	20
1245	14405	2	198	2	198	20	300	20
1246	14405	2	198	2	198	20	300	20
1247	14405	2	198	2	198	40	300	20
1248	14405	2	198	2	198	40	300	20
1249	14405	2	198	2	198	20	300	20
1250	14405	2	198	2	198	2	300	20
1251	14405	2	198	2	198	1	300	20
1252	14405	2	198	2	198	5	300	20
1254	14405	2	198	2	198	2	300	20
1255	14405	2	198	2	198	2	300	20
1256	14405	2	198	2	198	2	300	20
1257	14405	2	198	2	198	2	300	20
1258	14405	2	198	2	198	4	300	20
1259	14405	2	198	2	198	4	300	20
1260	14405	2	198	2	198	4	300	20
1261	14405	2	198	2	198	4	300	20
1262	14405	2	198	2	198	1	300	20
1263	14405	2	198	2	198	1	300	20
1264	14405	2	198	2	198	1	300	20
1265	14405	2	198	2	198	1	300	20
301	14405	2	198	2	198	1	100	20

//»ç³ÉÀÌº¥Æ®2 ( 14406 )
1231	14406	2	198	2	198	3	300	20
1232	14406	2	198	2	198	20	300	20
1233	14406	2	198	2	198	20	300	20
1234	14406	2	198	2	198	20	300	20
1235	14406	2	198	2	198	5	300	20
1236	14406	2	198	2	198	20	300	20
1237	14406	2	198	2	198	120	300	20
1238	14406	2	198	2	198	120	300	20
1239	14406	2	198	2	198	3	300	20
1240	14406	2	198	2	198	20	300	20
1241	14406	2	198	2	198	20	300	20
1242	14406	2	198	2	198	20	300	20
1243	14406	2	198	2	198	20	300	20
1244	14406	2	198	2	198	20	300	20
1245	14406	2	198	2	198	20	300	20
1246	14406	2	198	2	198	20	300	20
1247	14406	2	198	2	198	40	300	20
1248	14406	2	198	2	198	40	300	20
1249	14406	2	198	2	198	20	300	20
1250	14406	2	198	2	198	2	300	20
1251	14406	2	198	2	198	1	300	20
1252	14406	2	198	2	198	5	300	20
1254	14406	2	198	2	198	2	300	20
1255	14406	2	198	2	198	2	300	20
1256	14406	2	198	2	198	2	300	20
1257	14406	2	198	2	198	2	300	20
1258	14406	2	198	2	198	4	300	20
1259	14406	2	198	2	198	4	300	20
1260	14406	2	198	2	198	4	300	20
1261	14406	2	198	2	198	4	300	20
1262	14406	2	198	2	198	1	300	20
1263	14406	2	198	2	198	1	300	20
1264	14406	2	198	2	198	1	300	20
1265	14406	2	198	2	198	1	300	20
301	14406	2	198	2	198	1	100	20


//ÀÌº¥Æ®(¶Ò¹è±â±ú±â)
60020	12003	3	93	2	16	500	600	20
60021	12001	4	4	11	11	1	3600	20
60022	12002	26	26	11	11	1	3600	20
//ÀÌº¥Æ®(¼­¹ÙÀÌ¹ú´Þ¸®±â)
301	12010	1	99	1	99	255	300	20
60030	12011	29	199	1	149	150	300	20
60031	12011	29	199	1	149	150	300	20
60032	12011	29	199	1	149	120	300	20
60033	12011	29	199	1	149	60	300	20
60034	12011	29	199	1	149	60	300	20
60035	12011	29	199	1	149	90	300	20
60036	12011	29	199	1	149	30	300	20
60030	12013	9	149	1	99	15	300	20
60031	12013	9	149	1	99	15	300	20
60032	12013	9	149	1	99	5	300	20
60033	12013	9	149	1	99	5	300	20
60034	12013	9	149	1	99	5	300	20
60035	12013	9	149	1	99	10	300	20
60036	12013	9	149	1	99	3	300	20
60030	12014	1	99	1	74	15	300	20
60031	12014	1	99	1	74	15	300	20
60032	12014	1	99	1	74	5	300	20
60033	12014	1	99	1	74	5	300	20
60034	12014	1	99	1	74	5	300	20
60035	12014	1	99	1	74	5	300	20
60036	12014	1	99	1	74	1	300	20
60030	12015	41	149	1	74	20	300	20
60031	12015	41	149	1	74	20	300	20
60032	12015	41	149	1	74	10	300	20
60033	12015	41	149	1	74	10	300	20
60034	12015	41	149	1	74	10	300	20
60035	12015	41	149	1	74	20	300	20
60036	12015	41	149	1	74	5	300	20



//ÃÊº¸ÀÚÀÇ±æ (»ç³ÉÀÇ±æ)
1	11002	3	35	1	38	120	300	20
2	11002	3	35	1	38	120	300	20
176	11002	3	35	1	38	8	300	20
300	11002	3	35	1	38	8	300	20

1311	11003	10	10	3	3	1	600	20
1311	11003	10	10	6	6	1	600	20
1311	11003	10	10	9	9	1	600	20
1311	11003	10	10	12	12	1	600	20

//ÃÊº¸ÀÚÀÇ±æ (Á÷¾÷ÀÇ±æ-Àü»ç)
50001	11005	13	13	12	12	1	600	20
50005	11005	12	12	12	12	1	600	20
50005	11005	11	11	11	11	1	600	20
50005	11005	11	11	12	12	1	600	20
50005	11005	11	11	13	13	1	600	20
50005	11005	10	10	10	10	1	600	20
50005	11005	10	10	11	11	1	600	20
50005	11005	10	10	12	12	1	600	20
50005	11005	10	10	13	13	1	600	20
50005	11005	10	10	14	14	1	600	20

//ÃÊº¸ÀÚÀÇ±æ (Á÷¾÷ÀÇ±æ-µµÀû)
50002	11006	13	13	12	12	1	600	20
50005	11006	9	9	12	12	1	600	20
50005	11006	10	10	12	12	1	600	20
50005	11006	11	11	12	12	1	600	20
50005	11006	12	12	12	12	1	600	20
50005	11006	14	14	12	12	1	600	20

//ÃÊº¸ÀÚÀÇ±æ (Á÷¾÷ÀÇ±æ-¼ú»ç)
50003	11007	12	12	12	12	1	600	20
50005	11007	12	12	11	11	1	600	20
50005	11007	12	12	13	13	1	600	20
50005	11007	11	11	12	12	1	600	20
50005	11007	13	13	12	12	1	600	20
50005	11007	9	9	10	10	1	600	20
50005	11007	15	15	10	10	1	600	20
50005	11007	9	9	14	14	1	600	20
50005	11007	15	15	14	14	1	600	20

//ÃÊº¸ÀÚÀÇ±æ (Á÷¾÷ÀÇ±æ-µµ»ç)
50004	11008	12	12	11	11	1	600	20

50001	11008	10	10	12	12	1	600	20
50001	11008	14	14	12	12	1	600	20

50005	11008	9	9	12	12	1	600	20
50005	11008	15	15	12	12	1	600	20

//ÃÊº¸ÀÚÀÇ±æ (¹æ¾îÀÇ±æ)
1312	11009	10	10	12	12	1	120	20
1312	11009	15	15	12	12	1	120	20
1312	11009	10	10	15	15	1	120	20
1312	11009	15	15	15	15	1	120	20
1312	11009	26	26	12	12	1	120	20
1312	11009	31	31	12	12	1	120	20
1312	11009	26	26	15	15	1	120	20
1312	11009	31	31	15	15	1	120	20

1313	11009	10	10	20	20	1	120	20
